snapshot_time,trip_id,stop_id,delay_sec
20260801_194017,4167282,2032,0.0
20260801_194017,4167282,2033,-12.0
20260801_194017,4167282,2034,-30.0
20260801_194017,4167282,2036,26.0
20260801_194017,4167282,2037,8.0
20260801_194017,4167282,2042,13.0
20260801_194017,4167282,2043,9.0
20260801_194017,4167282,3507,-15.0
20260801_194017,4167282,2056,13.0
20260801_194017,4167282,1027,17.0
20260801_194017,4167282,3395,0.0
20260801_194017,4167282,1689,-30.0
20260801_194017,4167282,1690,3.0
20260801_194017,4167282,2379,-24.0
20260801_194017,4167282,2380,9.0
20260801_194017,4167282,2381,8.0
20260801_194017,4167282,1668,0.0
20260801_194017,4166196,2192,220.0
20260801_194017,4166196,1232,179.0
20260801_194017,4166196,1233,184.0
20260801_194017,4166196,1234,225.0
20260801_194017,4166196,3805,212.0
20260801_194017,4166196,3792,183.0
20260801_194017,4166196,1687,152.0
20260801_194017,4166196,1686,140.0
20260801_194017,4166196,3524,125.0
20260801_194017,4166196,3888,154.0
20260801_194017,4166196,3883,123.0
20260801_194017,4166196,3641,107.0
20260801_194017,4166196,1731,146.0
20260801_194017,4166196,1732,129.0
20260801_194017,4167961,1173,73.0
20260801_194017,4167961,1174,43.0
20260801_194017,4167961,1175,4.0
20260801_194017,4167961,3626,28.0
20260801_194017,4167961,3776,4.0
20260801_194017,4167961,3777,-19.0
20260801_194017,4167961,3324,10.0
20260801_194017,4167961,3325,-12.0
20260801_194017,4167961,3326,27.0
20260801_194017,4167961,3327,69.0
20260801_194017,4167961,2353,42.0
20260801_194017,4167961,3833,0.0
20260801_194017,4168137,4088,31.0
20260801_194017,4168137,3453,78.0
20260801_194017,4168137,1106,74.0
20260801_194017,4168137,3392,47.0
20260801_194017,4168137,4085,56.0
20260801_194017,4168137,4014,56.0
20260801_194017,4168137,1107,93.0
20260801_194017,4168137,1108,74.0
20260801_194017,4168137,1109,70.0
20260801_194017,4168137,1110,113.0
20260801_194017,4168137,1111,84.0
20260801_194017,4168137,1112,90.0
20260801_194017,4168137,3949,117.0
20260801_194017,4168137,1113,97.0
20260801_194017,4168137,1114,85.0
20260801_194017,4168137,1115,114.0
20260801_194017,4168137,1116,93.0
20260801_194017,4168137,1117,81.0
20260801_194017,4168137,1119,109.0
20260801_194017,4168137,1120,118.0
20260801_194017,4168137,3899,111.0
20260801_194017,4168137,1223,125.0
20260801_194017,4167049,5142,298.0
20260801_194017,4167049,2538,259.0
20260801_194017,4167049,1272,282.0
20260801_194017,4167049,3242,260.0
20260801_194017,4167049,3243,280.0
20260801_194017,4167049,3244,274.0
20260801_194017,4167049,3245,254.0
20260801_194017,4167049,3246,282.0
20260801_194017,4167049,3248,274.0
20260801_194017,4167049,3249,258.0
20260801_194017,4167049,3250,246.0
20260801_194017,4167049,3259,270.0
20260801_194017,4167049,3260,258.0
20260801_194017,4167049,3879,252.0
20260801_194017,4167049,3880,249.0
20260801_194017,4167049,3662,240.0
20260801_194017,4167049,4003,258.0
20260801_194017,4167962,1223,35.0
20260801_194017,4167962,3943,-22.0
20260801_194017,4167962,3945,1.0
20260801_194017,4167962,2783,-11.0
20260801_194017,4167962,1167,0.0
20260801_194017,4167962,1168,-3.0
20260801_194017,4167962,1171,-21.0
20260801_194017,4167962,1172,28.0
20260801_194017,4167962,1173,8.0
20260801_194017,4167962,1174,20.0
20260801_194017,4167962,1175,0.0
20260801_194017,4167962,3626,24.0
20260801_194017,4167962,3776,0.0
20260801_194017,4167962,3777,-22.0
20260801_194017,4167962,3324,7.0
20260801_194017,4167962,3325,-14.0
20260801_194017,4167962,3326,26.0
20260801_194017,4167962,3319,11.0
20260801_194017,4167962,3320,-4.0
20260801_194017,4167962,3321,1.0
20260801_194017,4167962,3322,-11.0
20260801_194017,4167962,3323,0.0
20260801_194017,4168138,4002,0.0
20260801_194017,4168138,1040,-2.0
20260801_194017,4168138,1037,-10.0
20260801_194017,4168138,3903,-20.0
20260801_194017,4168138,3905,-2.0
20260801_194017,4168138,3689,-24.0
20260801_194017,4168138,3690,-13.0
20260801_194017,4168138,3691,18.0
20260801_194017,4168138,3451,0.0
20260801_194017,4168138,3452,-10.0
20260801_194017,4168138,4088,-21.0
20260801_194017,4168138,3453,22.0
20260801_194017,4168138,1106,18.0
20260801_194017,4168138,3392,-9.0
20260801_194017,4168138,4085,0.0
20260801_194017,4168138,4014,4.0
20260801_194017,4168138,1107,0.0
20260801_194017,4168138,1108,-19.0
20260801_194017,4168138,1109,-23.0
20260801_194017,4168138,1110,20.0
20260801_194017,4168138,1111,-9.0
20260801_194017,4168138,1112,-3.0
20260801_194017,4168138,3949,24.0
20260801_194017,4168138,1113,4.0
20260801_194017,4168138,1114,-8.0
20260801_194017,4168138,1115,21.0
20260801_194017,4168138,1116,0.0
20260801_194017,4168138,1117,-12.0
20260801_194017,4168138,1119,16.0
20260801_194017,4168138,1120,25.0
20260801_194017,4168138,3899,18.0
20260801_194017,4168138,1223,0.0
20260801_194017,4168495,1482,29.0
20260801_194017,4168495,1483,94.0
20260801_194017,4168495,1278,77.0
20260801_194017,4168495,3511,77.0
20260801_194017,4168495,1236,85.0
20260801_194017,4168495,3540,50.0
20260801_194017,4168495,1300,62.0
20260801_194017,4168495,1301,77.0
20260801_194017,4168495,1302,82.0
20260801_194017,4168495,1303,49.0
20260801_194017,4168495,1304,74.0
20260801_194017,4168495,1305,66.0
20260801_194017,4168495,1306,77.0
20260801_194017,4168495,1246,-5.0
20260801_194017,4168495,3852,-30.0
20260801_194017,4168495,3853,-6.0
20260801_194017,4168495,3854,25.0
20260801_194017,4168495,3855,26.0
20260801_194017,4168495,3856,-16.0
20260801_194017,4168495,3541,19.0
20260801_194017,4168495,1307,0.0
20260801_194017,4168496,1512,0.0
20260801_194017,4168496,5116,16.0
20260801_194017,4168496,1470,19.0
20260801_194017,4168496,1471,-1.0
20260801_194017,4168496,1472,18.0
20260801_194017,4168496,6102,-12.0
20260801_194017,4168496,1475,16.0
20260801_194017,4168496,3527,27.0
20260801_194017,4168496,1476,-7.0
20260801_194017,4168496,1384,-25.0
20260801_194017,4168496,6103,-16.0
20260801_194017,4168496,4194,9.0
20260801_194017,4168496,6104,0.0
20260801_194017,4168496,1477,13.0
20260801_194017,4168496,1478,20.0
20260801_194017,4168496,1479,24.0
20260801_194017,4168496,1480,3.0
20260801_194017,4168496,1409,-17.0
20260801_194017,4168496,6105,0.0
20260801_194017,4168496,1482,19.0
20260801_194017,4168496,1483,17.0
20260801_194017,4168496,1278,0.0
20260801_194017,4168496,3511,0.0
20260801_194017,4168496,1236,8.0
20260801_194017,4168496,3540,-27.0
20260801_194017,4168496,1300,-15.0
20260801_194017,4168496,1301,0.0
20260801_194017,4168496,1302,5.0
20260801_194017,4168496,1303,-28.0
20260801_194017,4168496,1304,-3.0
20260801_194017,4168496,1305,-11.0
20260801_194017,4168496,1306,0.0
20260801_194017,4168496,1246,-5.0
20260801_194017,4168496,3852,-30.0
20260801_194017,4168496,3853,-6.0
20260801_194017,4168496,3854,25.0
20260801_194017,4168496,3855,26.0
20260801_194017,4168496,3856,-16.0
20260801_194017,4168496,3541,19.0
20260801_194017,4168496,1307,0.0
20260801_194017,4167604,1057,264.0
20260801_194017,4167604,1690,265.0
20260801_194017,4167604,4097,264.0
20260801_194017,4167604,1940,255.0
20260801_194017,4167604,2633,244.0
20260801_194017,4167604,2635,258.0
20260801_194017,4167604,1390,264.0
20260801_194017,4167604,1481,267.0
20260801_194017,4167604,1434,264.0
20260801_194017,4167604,2937,265.0
20260801_194017,4167604,3229,264.0
20260801_194017,4167604,4091,260.0
20260801_194017,4167604,4299,264.0
20260801_194017,4167604,4095,248.0
20260801_194017,4167604,1675,264.0
20260801_194017,4165666,1520,225.0
20260801_194017,4165666,1523,217.0
20260801_194017,4165666,1938,254.0
20260801_194017,4165666,2127,240.0
20260801_194017,4165666,2128,251.0
20260801_194017,4165666,2129,242.0
20260801_194017,4165666,2321,225.0
20260801_194017,4165666,2322,241.0
20260801_194017,4165666,2323,228.0
20260801_194017,4165666,2324,232.0
20260801_194017,4165666,2325,201.0
20260801_194017,4165666,2326,251.0
20260801_194017,4165666,2374,225.0
20260801_194017,4165666,2375,249.0
20260801_194017,4165666,2376,210.0
20260801_194017,4165666,2377,252.0
20260801_194017,4165666,2378,225.0
20260801_194017,4167605,1057,0.0
20260801_194017,4167605,1690,1.0
20260801_194017,4167605,4097,0.0
20260801_194017,4167605,1940,-9.0
20260801_194017,4167605,2633,-20.0
20260801_194017,4167605,2635,-6.0
20260801_194017,4167605,1390,0.0
20260801_194017,4167605,1481,3.0
20260801_194017,4167605,1434,0.0
20260801_194017,4167605,2937,1.0
20260801_194017,4167605,3229,0.0
20260801_194017,4167605,4091,-4.0
20260801_194017,4167605,4299,0.0
20260801_194017,4167605,4095,-16.0
20260801_194017,4167605,1675,0.0
20260801_194017,4165664,2378,225.0
20260801_194017,4165664,3077,252.0
20260801_194017,4165664,3078,215.0
20260801_194017,4165664,3079,239.0
20260801_194017,4165664,3080,217.0
20260801_194017,4165664,3081,249.0
20260801_194017,4165664,3082,227.0
20260801_194017,4165664,2206,225.0
20260801_194017,4165664,2207,248.0
20260801_194017,4165664,2208,241.0
20260801_194017,4165664,2209,198.0
20260801_194017,4165664,2210,242.0
20260801_194017,4165664,2211,248.0
20260801_194017,4165664,8010,236.0
20260801_194017,4165664,2159,196.0
20260801_194017,4165664,1520,225.0
20260801_194017,4167963,1223,0.0
20260801_194017,4167963,3943,-22.0
20260801_194017,4167963,3945,1.0
20260801_194017,4167963,2783,-11.0
20260801_194017,4167963,1167,0.0
20260801_194017,4167963,1168,-3.0
20260801_194017,4167963,1171,-21.0
20260801_194017,4167963,1172,28.0
20260801_194017,4167963,1173,8.0
20260801_194017,4167963,1174,20.0
20260801_194017,4167963,1175,0.0
20260801_194017,4167963,3626,24.0
20260801_194017,4167963,3776,0.0
20260801_194017,4167963,3777,-23.0
20260801_194017,4167963,3324,6.0
20260801_194017,4167963,3325,-16.0
20260801_194017,4167963,3326,23.0
20260801_194017,4167963,3327,4.0
20260801_194017,4167963,2353,-23.0
20260801_194017,4167963,3833,0.0
20260801_194017,4168139,4002,0.0
20260801_194017,4168139,1040,-2.0
20260801_194017,4168139,1037,-10.0
20260801_194017,4168139,3903,-20.0
20260801_194017,4168139,3905,-2.0
20260801_194017,4168139,3689,-24.0
20260801_194017,4168139,3690,-13.0
20260801_194017,4168139,3691,18.0
20260801_194017,4168139,3451,0.0
20260801_194017,4168139,3452,-10.0
20260801_194017,4168139,4088,-21.0
20260801_194017,4168139,3453,22.0
20260801_194017,4168139,1106,18.0
20260801_194017,4168139,3392,-9.0
20260801_194017,4168139,4085,0.0
20260801_194017,4168139,4014,4.0
20260801_194017,4168139,1107,0.0
20260801_194017,4168139,1108,-19.0
20260801_194017,4168139,1109,-23.0
20260801_194017,4168139,1110,20.0
20260801_194017,4168139,1111,-9.0
20260801_194017,4168139,1112,-3.0
20260801_194017,4168139,3949,24.0
20260801_194017,4168139,1113,4.0
20260801_194017,4168139,1114,-8.0
20260801_194017,4168139,1115,21.0
20260801_194017,4168139,1116,0.0
20260801_194017,4168139,1117,-12.0
20260801_194017,4168139,1119,16.0
20260801_194017,4168139,1120,25.0
20260801_194017,4168139,3899,18.0
20260801_194017,4168139,1223,0.0
20260801_194017,4167603,1390,149.0
20260801_194017,4167603,1481,152.0
20260801_194017,4167603,1434,141.0
20260801_194017,4167603,2937,137.0
20260801_194017,4167603,3229,136.0
20260801_194017,4167603,4091,132.0
20260801_194017,4167603,4299,136.0
20260801_194017,4167603,4095,120.0
20260801_194017,4167603,1675,136.0
20260801_194017,4167708,1203,516.0
20260801_194017,4167708,1101,477.0
20260801_194017,4167708,4000,516.0
20260801_194017,4167709,1924,212.0
20260801_194017,4167709,1912,257.0
20260801_194017,4167709,1921,257.0
20260801_194017,4167709,1474,233.0
20260801_194017,4167709,1899,261.0
20260801_194017,4167709,1088,256.0
20260801_194017,4167709,1089,233.0
20260801_194017,4167709,2754,126.0
20260801_194017,4167709,2755,144.0
20260801_194017,4167709,3356,141.0
20260801_194017,4167709,3357,115.0
20260801_194017,4167709,3198,125.0
20260801_194017,4167709,3199,118.0
20260801_194017,4167709,1716,141.0
20260801_194017,4167709,1654,144.0
20260801_194017,4167709,1314,156.0
20260801_194017,4167709,2672,147.0
20260801_194017,4167709,1203,141.0
20260801_194017,4167709,1101,113.0
20260801_194017,4167709,4000,141.0
20260801_194017,4167150,1675,68.0
20260801_194017,4167150,1676,55.0
20260801_194017,4167150,4096,-30.0
20260801_194017,4167150,1545,27.0
20260801_194017,4167150,4094,0.0
20260801_194017,4167150,2901,-5.0
20260801_194017,4167150,2902,-23.0
20260801_194017,4167150,2903,20.0
20260801_194017,4167150,2904,-17.0
20260801_194017,4167150,2905,0.0
20260801_194017,4167150,2938,-6.0
20260801_194017,4167150,3021,-21.0
20260801_194017,4167150,1134,28.0
20260801_194017,4167150,3053,5.0
20260801_194017,4167150,2908,25.0
20260801_194017,4167150,2910,10.0
20260801_194017,4167150,2911,0.0
20260801_194017,4167150,2912,-14.0
20260801_194017,4167150,2913,18.0
20260801_194017,4167150,2914,-3.0
20260801_194017,4167150,5000,8.0
20260801_194017,4167150,1386,28.0
20260801_194017,4167150,2919,5.0
20260801_194017,4167150,2920,-23.0
20260801_194017,4167150,2579,-29.0
20260801_194017,4167150,1000,0.0
20260801_194017,4168245,3621,0.0
20260801_194017,4168245,3619,-26.0
20260801_194017,4168245,2673,-22.0
20260801_194017,4168245,2674,-21.0
20260801_194017,4168245,2675,-14.0
20260801_194017,4168245,2676,0.0
20260801_194017,4168245,2677,-21.0
20260801_194017,4168245,2678,24.0
20260801_194017,4168245,2679,0.0
20260801_194017,4168245,2680,-1.0
20260801_194017,4168245,2681,28.0
20260801_194017,4168245,2682,8.0
20260801_194017,4168245,2683,-7.0
20260801_194017,4168245,2685,21.0
20260801_194017,4168245,3920,12.0
20260801_194017,4168245,3919,0.0
20260801_194017,4168245,3918,-5.0
20260801_194017,4168245,3917,-3.0
20260801_194017,4168245,3916,18.0
20260801_194017,4168245,3915,0.0
20260801_194017,4168245,3178,-24.0
20260801_194017,4168245,3179,21.0
20260801_194017,4168245,3180,11.0
20260801_194017,4168245,3086,15.0
20260801_194017,4168245,3181,6.0
20260801_194017,4168245,3183,0.0
20260801_194017,4168245,3184,-18.0
20260801_194017,4168245,3185,-9.0
20260801_194017,4168245,2057,14.0
20260801_194017,4168245,3503,0.0
20260801_194017,4168245,3504,-27.0
20260801_194017,4168245,3505,-5.0
20260801_194017,4168245,2058,-2.0
20260801_194017,4168245,2059,8.0
20260801_194017,4168245,2060,27.0
20260801_194017,4168245,2105,17.0
20260801_194017,4168245,1846,-5.0
20260801_194017,4168245,1847,0.0
20260801_194017,4168245,3607,-19.0
20260801_194017,4168245,1848,-16.0
20260801_194017,4168245,4245,-17.0
20260801_194017,4168245,1850,-20.0
20260801_194017,4168245,1851,13.0
20260801_194017,4168245,1852,-6.0
20260801_194017,4168245,1853,-24.0
20260801_194017,4168245,3493,0.0
20260801_194017,4166186,1732,0.0
20260801_194017,4166186,1734,25.0
20260801_194017,4166186,1728,12.0
20260801_194017,4166186,3388,-30.0
20260801_194017,4166186,3888,0.0
20260801_194017,4166186,3525,0.0
20260801_194017,4166186,1685,-24.0
20260801_194017,4166186,1688,15.0
20260801_194017,4166186,2343,0.0
20260801_194017,4166186,2342,-14.0
20260801_194017,4166186,2341,-29.0
20260801_194017,4166186,2340,0.0
20260801_194017,4166186,2197,-23.0
20260801_194017,4166186,2198,18.0
20260801_194017,4166186,2199,-20.0
20260801_194017,4166186,2200,-10.0
20260801_194017,4166186,2607,17.0
20260801_194017,4166186,8012,4.0
20260801_194017,4166186,1466,2.0
20260801_194017,4166186,1467,-10.0
20260801_194017,4166186,1522,0.0
20260801_194017,4166862,1130,0.0
20260801_194017,4166862,2504,28.0
20260801_194017,4166862,2505,-18.0
20260801_194017,4166862,2507,-28.0
20260801_194017,4166862,2508,0.0
20260801_194017,4166862,2509,-24.0
20260801_194017,4166862,2532,-26.0
20260801_194017,4166862,2533,0.0
20260801_194017,4166862,3581,24.0
20260801_194017,4166862,2535,-28.0
20260801_194017,4166862,1957,-21.0
20260801_194017,4166862,4048,0.0
20260801_194017,4166862,1959,-2.0
20260801_194017,4166862,2536,-17.0
20260801_194017,4166862,2538,0.0
20260801_194017,4166862,2540,0.0
20260801_194017,4166862,2542,-1.0
20260801_194017,4166862,2543,-12.0
20260801_194017,4166862,2544,25.0
20260801_194017,4166862,1901,0.0
20260801_194017,4166862,1899,1.0
20260801_194017,4166862,1088,0.0
20260801_194017,4166862,1385,26.0
20260801_194017,4166862,2924,19.0
20260801_194017,4166862,2925,10.0
20260801_194017,4166862,5033,-3.0
20260801_194017,4166862,2568,-27.0
20260801_194017,4166862,2569,0.0
20260801_194017,4166862,2570,-18.0
20260801_194017,4166862,2571,-24.0
20260801_194017,4166862,2572,-3.0
20260801_194017,4166862,3661,-15.0
20260801_194017,4166862,2573,29.0
20260801_194017,4166862,2575,-7.0
20260801_194017,4166862,2576,0.0
20260801_194017,4166862,2578,13.0
20260801_194017,4166862,2580,27.0
20260801_194017,4166862,2581,1.0
20260801_194017,4166862,2582,-2.0
20260801_194017,4166862,2583,8.0
20260801_194017,4166862,3490,0.0
20260801_194017,4166861,1130,0.0
20260801_194017,4166861,2504,28.0
20260801_194017,4166861,2505,-18.0
20260801_194017,4166861,2507,-28.0
20260801_194017,4166861,2508,0.0
20260801_194017,4166861,2509,-24.0
20260801_194017,4166861,2532,-26.0
20260801_194017,4166861,2533,0.0
20260801_194017,4166861,3581,24.0
20260801_194017,4166861,2535,-28.0
20260801_194017,4166861,1957,-21.0
20260801_194017,4166861,4048,0.0
20260801_194017,4166861,1959,-2.0
20260801_194017,4166861,2536,-17.0
20260801_194017,4166861,2538,0.0
20260801_194017,4166861,2540,0.0
20260801_194017,4166861,2542,-1.0
20260801_194017,4166861,2543,-12.0
20260801_194017,4166861,2544,25.0
20260801_194017,4166861,1901,0.0
20260801_194017,4166861,1899,1.0
20260801_194017,4166861,1088,0.0
20260801_194017,4166861,1385,26.0
20260801_194017,4166861,2924,19.0
20260801_194017,4166861,2925,10.0
20260801_194017,4166861,5033,-3.0
20260801_194017,4166861,2568,-27.0
20260801_194017,4166861,2569,0.0
20260801_194017,4166861,2570,-18.0
20260801_194017,4166861,2571,-24.0
20260801_194017,4166861,2572,-3.0
20260801_194017,4166861,3661,-15.0
20260801_194017,4166861,2573,29.0
20260801_194017,4166861,2575,-7.0
20260801_194017,4166861,2576,0.0
20260801_194017,4166861,2578,13.0
20260801_194017,4166861,2580,27.0
20260801_194017,4166861,2581,1.0
20260801_194017,4166861,2582,-2.0
20260801_194017,4166861,2583,8.0
20260801_194017,4166861,3490,0.0
20260801_194017,4168242,3503,103.0
20260801_194017,4168242,3504,89.0
20260801_194017,4168242,3505,111.0
20260801_194017,4168242,2058,101.0
20260801_194017,4168242,2059,124.0
20260801_194017,4168242,2060,143.0
20260801_194017,4168242,2105,92.0
20260801_194017,4168242,1846,98.0
20260801_194017,4168242,1847,103.0
20260801_194017,4168242,3607,84.0
20260801_194017,4168242,1848,87.0
20260801_194017,4168242,4245,86.0
20260801_194017,4168242,1850,83.0
20260801_194017,4168242,1851,25.0
20260801_194017,4168242,1852,6.0
20260801_194017,4168242,1853,-12.0
20260801_194017,4168242,3493,12.0
20260801_194017,4166860,1130,11.0
20260801_194017,4166860,2504,317.0
20260801_194017,4166860,2505,271.0
20260801_194017,4166860,2507,261.0
20260801_194017,4166860,2508,289.0
20260801_194017,4166860,2509,265.0
20260801_194017,4166860,2532,193.0
20260801_194017,4166860,2533,219.0
20260801_194017,4166860,3581,243.0
20260801_194017,4166860,2535,191.0
20260801_194017,4166860,1957,198.0
20260801_194017,4166860,4048,219.0
20260801_194017,4166860,1959,217.0
20260801_194017,4166860,2536,202.0
20260801_194017,4166860,2538,219.0
20260801_194017,4166860,2540,219.0
20260801_194017,4166860,2542,218.0
20260801_194017,4166860,2543,207.0
20260801_194017,4166860,2544,244.0
20260801_194017,4166860,1901,219.0
20260801_194017,4166860,1899,290.0
20260801_194017,4166860,1088,289.0
20260801_194017,4166860,1385,315.0
20260801_194017,4166860,2924,308.0
20260801_194017,4166860,2925,299.0
20260801_194017,4166860,5033,286.0
20260801_194017,4166860,2568,262.0
20260801_194017,4166860,2569,289.0
20260801_194017,4166860,2570,271.0
20260801_194017,4166860,2571,265.0
20260801_194017,4166860,2572,286.0
20260801_194017,4166860,3661,274.0
20260801_194017,4166860,2573,318.0
20260801_194017,4166860,2575,282.0
20260801_194017,4166860,2576,289.0
20260801_194017,4166860,2578,302.0
20260801_194017,4166860,2580,316.0
20260801_194017,4166860,2581,290.0
20260801_194017,4166860,2582,287.0
20260801_194017,4166860,2583,297.0
20260801_194017,4166860,3490,289.0
20260801_194017,4168243,3621,549.0
20260801_194017,4168243,3619,523.0
20260801_194017,4168243,2673,527.0
20260801_194017,4168243,2674,528.0
20260801_194017,4168243,2675,535.0
20260801_194017,4168243,2676,549.0
20260801_194017,4168243,2677,528.0
20260801_194017,4168243,2678,573.0
20260801_194017,4168243,2679,549.0
20260801_194017,4168243,2680,548.0
20260801_194017,4168243,2681,577.0
20260801_194017,4168243,2682,557.0
20260801_194017,4168243,2683,542.0
20260801_194017,4168243,2685,570.0
20260801_194017,4168243,3920,561.0
20260801_194017,4168243,3919,549.0
20260801_194017,4168243,3918,544.0
20260801_194017,4168243,3917,546.0
20260801_194017,4168243,3916,567.0
20260801_194017,4168243,3915,549.0
20260801_194017,4168243,3178,525.0
20260801_194017,4168243,3179,570.0
20260801_194017,4168243,3180,560.0
20260801_194017,4168243,3086,564.0
20260801_194017,4168243,3181,555.0
20260801_194017,4168243,3183,549.0
20260801_194017,4168243,3184,531.0
20260801_194017,4168243,3185,540.0
20260801_194017,4168243,2057,563.0
20260801_194017,4168243,3503,549.0
20260801_194017,4168243,3504,522.0
20260801_194017,4168243,3505,544.0
20260801_194017,4168243,2058,547.0
20260801_194017,4168243,2059,557.0
20260801_194017,4168243,2060,576.0
20260801_194017,4168243,2105,566.0
20260801_194017,4168243,1846,544.0
20260801_194017,4168243,1847,549.0
20260801_194017,4168243,3607,530.0
20260801_194017,4168243,1848,533.0
20260801_194017,4168243,4245,532.0
20260801_194017,4168243,1850,529.0
20260801_194017,4168243,1851,562.0
20260801_194017,4168243,1852,543.0
20260801_194017,4168243,1853,525.0
20260801_194017,4168243,3493,549.0
20260801_194017,4168244,3621,320.0
20260801_194017,4168244,3619,294.0
20260801_194017,4168244,2673,263.0
20260801_194017,4168244,2674,264.0
20260801_194017,4168244,2675,271.0
20260801_194017,4168244,2676,285.0
20260801_194017,4168244,2677,264.0
20260801_194017,4168244,2678,309.0
20260801_194017,4168244,2679,285.0
20260801_194017,4168244,2680,284.0
20260801_194017,4168244,2681,313.0
20260801_194017,4168244,2682,293.0
20260801_194017,4168244,2683,278.0
20260801_194017,4168244,2685,306.0
20260801_194017,4168244,3920,297.0
20260801_194017,4168244,3919,285.0
20260801_194017,4168244,3918,280.0
20260801_194017,4168244,3917,282.0
20260801_194017,4168244,3916,303.0
20260801_194017,4168244,3915,285.0
20260801_194017,4168244,3178,261.0
20260801_194017,4168244,3179,306.0
20260801_194017,4168244,3180,296.0
20260801_194017,4168244,3086,300.0
20260801_194017,4168244,3181,291.0
20260801_194017,4168244,3183,285.0
20260801_194017,4168244,3184,267.0
20260801_194017,4168244,3185,276.0
20260801_194017,4168244,2057,299.0
20260801_194017,4168244,3503,285.0
20260801_194017,4168244,3504,258.0
20260801_194017,4168244,3505,280.0
20260801_194017,4168244,2058,283.0
20260801_194017,4168244,2059,293.0
20260801_194017,4168244,2060,312.0
20260801_194017,4168244,2105,302.0
20260801_194017,4168244,1846,280.0
20260801_194017,4168244,1847,285.0
20260801_194017,4168244,3607,266.0
20260801_194017,4168244,1848,269.0
20260801_194017,4168244,4245,268.0
20260801_194017,4168244,1850,265.0
20260801_194017,4168244,1851,298.0
20260801_194017,4168244,1852,279.0
20260801_194017,4168244,1853,261.0
20260801_194017,4168244,3493,285.0
20260801_194017,4166987,4003,-175.0
20260801_194017,4166987,3663,8.0
20260801_194017,4166987,3664,3.0
20260801_194017,4166987,4064,-21.0
20260801_194017,4166987,4066,-18.0
20260801_194017,4166987,4068,21.0
20260801_194017,4166987,4069,-4.0
20260801_194017,4166987,4070,-4.0
20260801_194017,4166987,1984,-10.0
20260801_194017,4166987,1994,0.0
20260801_194017,4166987,1995,-11.0
20260801_194017,4166987,1996,17.0
20260801_194017,4166987,1997,-15.0
20260801_194017,4166987,1998,-26.0
20260801_194017,4166987,1999,0.0
20260801_194017,4166987,2000,-11.0
20260801_194017,4166987,2001,21.0
20260801_194017,4166987,2002,1.0
20260801_194017,4166987,2003,29.0
20260801_194017,4166987,2004,-2.0
20260801_194017,4166987,1270,8.0
20260801_194017,4166987,3743,-16.0
20260801_194017,4166987,1907,0.0
20260801_194017,4166987,2007,27.0
20260801_194017,4166987,3448,-26.0
20260801_194017,4166987,2010,0.0
20260801_194017,4166987,2011,-15.0
20260801_194017,4166987,2012,27.0
20260801_194017,4166987,2013,3.0
20260801_194017,4166987,2014,-8.0
20260801_194017,4166987,2015,12.0
20260801_194017,4166987,2020,0.0
20260801_194017,4166987,2021,26.0
20260801_194017,4166987,2424,1.0
20260801_194017,4166987,2425,-19.0
20260801_194017,4166987,2426,4.0
20260801_194017,4166987,2427,-8.0
20260801_194017,4166987,2428,19.0
20260801_194017,4166987,2429,26.0
20260801_194017,4166987,2430,-7.0
20260801_194017,4166987,2431,19.0
20260801_194017,4166987,2432,-20.0
20260801_194017,4166987,2433,20.0
20260801_194017,4166987,2434,0.0
20260801_194017,4165897,1519,0.0
20260801_194017,4165897,1523,3.0
20260801_194017,4165897,4163,15.0
20260801_194017,4165897,4209,-18.0
20260801_194017,4165897,2274,23.0
20260801_194017,4165897,2275,-5.0
20260801_194017,4165897,2276,-19.0
20260801_194017,4165897,4124,0.0
20260801_194017,4165897,4125,-18.0
20260801_194017,4165897,4119,22.0
20260801_194017,4165897,2295,18.0
20260801_194017,4165897,4120,-12.0
20260801_194017,4165897,2297,9.0
20260801_194017,4165897,2298,-16.0
20260801_194017,4165897,4220,17.0
20260801_194017,4165897,2165,0.0
20260801_194017,4166986,4003,0.0
20260801_194017,4166986,3663,8.0
20260801_194017,4166986,3664,3.0
20260801_194017,4166986,4064,-21.0
20260801_194017,4166986,4066,-18.0
20260801_194017,4166986,4068,21.0
20260801_194017,4166986,4069,-4.0
20260801_194017,4166986,4070,-4.0
20260801_194017,4166986,1984,-10.0
20260801_194017,4166986,1994,0.0
20260801_194017,4166986,1995,-11.0
20260801_194017,4166986,1996,17.0
20260801_194017,4166986,1997,-15.0
20260801_194017,4166986,1998,-26.0
20260801_194017,4166986,1999,0.0
20260801_194017,4166986,2000,-11.0
20260801_194017,4166986,2001,21.0
20260801_194017,4166986,2002,1.0
20260801_194017,4166986,2003,29.0
20260801_194017,4166986,2004,-2.0
20260801_194017,4166986,1270,8.0
20260801_194017,4166986,3743,-16.0
20260801_194017,4166986,1907,0.0
20260801_194017,4166986,2007,27.0
20260801_194017,4166986,3448,-26.0
20260801_194017,4166986,2010,0.0
20260801_194017,4166986,2011,-15.0
20260801_194017,4166986,2012,27.0
20260801_194017,4166986,2013,3.0
20260801_194017,4166986,2014,-8.0
20260801_194017,4166986,2015,12.0
20260801_194017,4166986,2020,0.0
20260801_194017,4166986,2021,26.0
20260801_194017,4166986,2424,1.0
20260801_194017,4166986,2425,-19.0
20260801_194017,4166986,2426,4.0
